DATASET_BINARY
SEPARATOR COMMA
DATASET_LABEL,location
WFL_RS19250,-1
WFL_RS13970,-1
WFL_RS19245,-1
HBHAL_RS15725,-1
HBHAL_RS15730,-1
SMD_RS14575,-1
SMD_RS07835,-1
SMD_RS07830,-1
SMD_RS00805,-1
B2K_RS06620,-1
B2K_RS29980,-1
B2K_RS10095,-1
B2K_RS06615,-1
H9401_RS15600,-1
H9401_RS26590,-1
H9401_RS15605,-1
MY9_RS18170,-1
MY9_RS03065,-1
SHJG_RS40570,-1
SOLCA_RS17805,-1
SOLCA_RS17820,-1
SOLCA_RS21485,-1
SOLCA_RS17815,-1
DGO_RS09230,-1
ACPL_RS22450,-1
ACPL_RS09435,-1
W5S_RS16835,-1
W5S_RS16820,-1
W5S_RS15440,-1
W5S_RS16825,-1
PFLA506_RS15665,-1
PFLA506_RS13670,-1
MUS_RS19660,-1
MUS_RS18335,-1
NA,-1
MODMU_RS09230,-1
TKWG_RS15610,-1
TKWG_RS00295,-1
YSA_RS05930,-1
YSA_RS23490,-1
YSA_RS01445,-1
USDA257_RS12245,-1
USDA257_RS06520,-1
SULBA_RS07770,-1
SULBA_RS11940,-1
TERRO_RS08220,-1
TERRO_RS00235,-1
NA,-1
MYCCH_RS20485,-1
MYCCH_RS22970,-1
MYCCH_RS10630,-1
MYCCH_RS19775,-1
A458_RS36585,-1
A458_RS32000,-1
SSIL_RS11275,-1
SSIL_RS11270,-1
DESACI_RS03530,-1
DESACI_RS07735,-1
A3UG_RS16880,-1
A3UG_RS07290,-1
A3UG_RS07295,-1
PADK2_RS20875,-1
PADK2_RS11940,-1
PADK2_RS13920,-1
PADK2_RS28095,-1
PADK2_RS11935,-1
LPO_RS01330,-1
LPV_RS01510,-1
RVBD_RS18870,-1
RVBD_RS13985,-1
MYCMA_RS18505,-1
MYCMA_RS11555,-1
PSJM300_RS07280,-1
PSJM300_RS07755,-1
AMES_RS03905,-1
MSMEI_RS26540,-1
MSMEI_RS29720,-1
MSMEI_RS05805,-1
BN69_RS07035,-1
BN69_RS07040,-1
BN69_RS07045,-1
BN69_RS17495,-1
BCK_RS09780,-1
BTG_RS03350,-1
BTG_RS21945,-1
BTG_RS03345,-1
BTF1_RS13045,-1
BTF1_RS24130,-1
BTF1_RS13050,-1
NA,-1
DESMER_RS11025,-1
DESMER_RS11035,-1
PCC21_RS11055,-1
PCC21_RS05790,-1
NA,-1
KTR9_RS08330,-1
KTR9_RS23625,-1
KTR9_RS04480,-1
LMOATCC19117_RS11455,-1
LMOATCC19117_RS06585,-1
LMOATCC19117_RS11475,-1
LMOATCC19117_RS11470,-1
LMOSLCC2378_RS11440,-1
LMOSLCC2378_RS06575,-1
LMOSLCC2378_RS11460,-1
LMOSLCC2378_RS11455,-1
LMOSLCC2540_RS06740,-1
LMOSLCC2755_RS06820,-1
LMOSLCC2372_RS14340,-1
LMOSLCC2372_RS14325,-1
LMOSLCC2372_RS07095,-1
LMOSLCC2372_RS14330,-1
LMOSLCC2479_RS14060,-1
LMOSLCC2479_RS14045,-1
LMOSLCC2479_RS06825,-1
LMOSLCC2479_RS14050,-1
LMOSLCC2482_RS07010,-1
LMOSLCC7179_RS06410,-1
NA,-1
NA,-1
LMOL312_RS06535,-1
LFML04_RS11980,-1
LFML04_RS04850,-1
LFML04_RS11965,-1
LFML04_RS04845,-1
NA,-1
O3I_RS18205,-1
MC28_RS11485,-1
MC28_RS22075,-1
MC28_RS11490,-1
BUPH_RS04395,-1
BN406_RS04045,-1
AXY_RS02510,-1
C380_RS15815,-1
C380_RS02515,-1
C380_RS17900,-1
C380_RS15820,-1
A911_RS05850,-1
A911_RS07645,-1
NA,-1
DHBDCA_RS00705,-1
DHBDCA_RS02495,-1
DHBDCA_RS00685,-1
DCF50_RS01005,-1
DCF50_RS02790,-1
DCF50_RS00985,-1
MPSY_RS01095,-1
BTB_RS15900,-1
BTB_RS26625,-1
BTB_RS15905,-1
BN112_0684,-1
BN112_0585,-1
BN112_2263,-1
NA,-1
PPUTUW4_RS20890,-1
PPUTUW4_RS11450,-1
BN6_RS11025,-1
NOS7107_RS00160,-1
RIV7116_RS08630,-1
NA,-1
NA,-1
PLE7327_RS18900,-1
PLE7327_RS18890,-1
OSCIL6304_RS09550,-1
OSCIL6304_RS13765,-1
OSCIL6304_RS13770,-1
CHRO_RS13990,-1
CHRO_RS13975,-1
PSE7367_RS00325,-1
NA,-1
GEI7407_RS08915,-1
OSC7112_RS06050,-1
OSC7112_RS06045,-1
MIC7113_RS22005,-1
MIC7113_RS08155,-1
GLO7428_RS09285,-1
STA7437_RS04750,-1
STA7437_RS04730,-1
NA,-1
CYAN10605_RS12555,-1
DACSA_RS17665,-1
DACSA_RS17675,-1
DEIPE_RS16650,-1
B938_RS18150,-1
B938_RS16875,-1
C770_RS05345,-1
SINAC_RS21375,-1
THECO_RS08775,-1
THECO_RS16860,-1
DESDI_RS04650,-1
DESDI_RS04705,-1
DESDI_RS04660,-1
DESDI_RS03740,-1
PSEST_RS07215,-1
PSEST_RS10980,-1
MESAU_RS15105,-1
RTCIAT899_RS02570,-1
MT7199_RS18830,-1
MT7199_RS13885,-1
NA,-1
A284_RS14525,-1
A284_RS14530,-1
M7W_RS06685,-1
H045_RS11010,-1
H045_RS08340,-1
GHH_RS16355,-1
SMWW4_RS18335,-1
SMWW4_RS15440,-1
SMWW4_RS15445,-1
HD73_RS14225,-1
HD73_RS28050,-1
HD73_RS14220,-1
C663_RS20045,-1
C663_RS17630,-1
C663_RS02795,-1
C663_RS20050,-1
KSO_RS02365,-1
KSO_RS01110,-1
CSPA_RS09265,-1
A605_RS05600,-1
A605_RS06305,-1
H175_RS15805,-1
H175_RS26480,-1
H175_RS15810,-1
DCMB_RS06325,-1
DCMB_RS01675,-1
DCMB_RS04215,-1
DCMB_RS05450,-1
DCMB_RS01680,-1
BTF_RS06375,-1
BTF_RS03975,-1
BTF_RS05500,-1
D521_RS03080,-1
MU9_RS16160,-1
MU9_RS16145,-1
MU9_RS12740,-1
MU9_RS16150,-1
S58_RS16180,-1
S58_RS15265,-1
S58_RS12625,-1
BN159_RS09510,-1
H924_RS01180,-1
BSU6051_RS13375,-1
BSU6051_RS18630,-1
BSU6051_RS02960,-1
BSU6051_RS13380,-1
NA,-1
WA5_RS05450,-1
WA5_RS07540,-1
WA5_RS01380,-1
YM304_RS09030,-1
SM2011_RS19790,-1
R2APBS1_RS08480,-1
R2APBS1_RS07475,-1
R2APBS1_RS08465,-1
R2APBS1_RS06920,-1
G432_RS18095,-1
G432_RS14970,-1
G432_RS05860,-1
G432_RS14975,-1
F504_RS16220,-1
NA,-1
NA,-1
H681_RS17975,-1
H681_RS12035,-1
I653_RS19820,-1
I653_RS17400,-1
I653_RS02770,-1
I653_RS19825,-1
NA,-1
SHJGH_RS39200,-1
G655_RS20640,-1
G655_RS13705,-1
XNR_RS15955,-1
F750_RS01485,-1
NA,-1
RORB6_RS04745,-1
RORB6_RS00470,-1
RORB6_RS04740,-1
AVCA_RS16755,-1
AVCA_RS13995,-1
AVCA_RS14000,-1
AVCA6_RS16760,-1
AVCA6_RS14000,-1
AVCA6_RS14005,-1
B1NLA3E_RS09205,-1
B1NLA3E_RS09185,-1
B1NLA3E_RS13085,-1
B1NLA3E_RS05915,-1
B1NLA3E_RS09175,-1
HYPDE_RS16125,-1
BTI_RS16330,-1
TY21A_RS01840,-1
SFUL_RS26435,-1
SFUL_RS02370,-1
CLOPA_RS02945,-1
CLOPA_RS02920,-1
CLOPA_RS02895,-1
DESGI_RS19715,-1
DESGI_RS19730,-1
L083_RS39040,-1
L083_RS38590,-1
L083_RS13515,-1
L083_RS27710,-1
MAP4_RS14325,-1
MAP4_RS16845,-1
PFLCHA0_RS22625,-1
PFLCHA0_RS16545,-1
PFLCHA0_RS11195,-1
BALI_RS10620,-1
BALI_RS10625,-1
CCALI_RS11165,-1
CCALI_RS11170,-1
L483_RS05765,-1
L483_RS09030,-1
L483_RS15665,-1
H650_RS07435,-1
H650_RS01625,-1
H650_RS01620,-1
M062_RS04690,-1
M062_RS11920,-1
SOD_RS17635,-1
SOD_RS14540,-1
SOD_RS14545,-1
FACI_RS04495,-1
SCE1572_RS04690,-1
SCE1572_RS04710,-1
M621_RS43500,-1
M621_RS40365,-1
M621_RS40370,-1
A606_RS00520,-1
BJAB07104_RS11380,-1
BJAB07104_RS11370,-1
BJAB0868_RS08035,-1
BJAB0868_RS08045,-1
BJAB0715_RS08385,-1
BJAB0715_RS08395,-1
M495_RS17800,-1
M495_RS15165,-1
M495_RS15170,-1
NA,-1
SN31241_RS15435,-1
SN31241_RS17835,-1
SN31241_RS15425,-1
REMIM1_RS12785,-1
REMIM1_RS03425,-1
B446_RS32650,-1
APA386B_RS05585,-1
BB2000_RS08035,-1
BB2000_RS10780,-1
JCM7686_RS01805,-1
M493_RS15555,-1
M493_RS08125,-1
M493_RS15560,-1
BASU_RS18080,-1
BASU_RS16805,-1
O5Y_RS20375,-1
O5Y_RS16690,-1
O5Y_RS16010,-1
VAPA_RS10295,-1
VAPA_RS09835,-1
VAPA_RS09600,-1
VAPA_RS09830,-1
VAPA_RS10320,-1
SA40_RS08735,-1
SA40_RS08730,-1
N234_RS19460,-1
D364_RS17190,-1
D364_RS14710,-1
D364_RS17195,-1
CLSA_RS08145,-1
CLSA_RS08160,-1
U471_RS17890,-1
U471_RS16545,-1
AFR_RS08425,-1
AFR_RS42075,-1
N149_RS05675,-1
MKAN_RS08115,-1
MKAN_RS24325,-1
MKAN_RS11645,-1
MKAN_RS26055,-1
PVLB_RS06030,-1
PVLB_RS21835,-1
BTOYO_RS02150,-1
BTOYO_RS12215,-1
BTOYO_RS02155,-1
U719_RS06130,-1
NA,-1
YBT1518_RS17110,-1
YBT1518_RS28920,-1
YBT1518_RS17115,-1
U875_RS23855,-1
U875_RS12520,-1
U875_RS11760,-1
GY50_RS06045,-1
GY50_RS03820,-1
GY50_RS05170,-1
W911_RS11485,-1
U769_RS20900,-1
U769_RS13760,-1
X809_RS22215,-1
U771_RS19495,-1
U771_RS17090,-1
U771_RS04875,-1
U722_RS17965,-1
U722_RS16745,-1
X969_RS04305,-1
X969_RS09560,-1
X970_RS04280,-1
X970_RS09245,-1
SCV20265_RS10475,-1
SCV20265_RS22630,-1
SCV20265_RS11495,-1
SCV20265_RS10460,-1
SCV20265_RS15120,-1
SCV20265_RS11490,-1
SCV20265_RS10465,-1
STTU_RS30800,-1
STTU_RS04720,-1
PSSB64_RS11030,-1
PSSB64_RS21035,-1
NA,-1
XCSCFBP4642_RS0106095,-1
N505_RS21270,-1
N505_RS03890,-1
N505_RS27570,-1
N505_RS21285,-1
PMO01_RS19675,-1
PMO01_RS10110,-1
U369_RS15645,-1
U369_RS26650,-1
U369_RS15650,-1
U365_RS15705,-1
U365_RS26745,-1
U365_RS15710,-1
U368_RS15640,-1
U368_RS26640,-1
U368_RS15645,-1
RALSO244_RS16005,-1
RALSO161_RS16085,-1
NA,-1
A16_RS15640,-1
A16_RS26640,-1
A16_RS15645,-1
A16R_RS15635,-1
A16R_RS26635,-1
A16R_RS15640,-1
BDW_RS10235,-1
BDW_RS10070,-1
HKBS1_RS18845,-1
HKBS1_RS13930,-1
GBCGDNIH3_RS00955,-1
GBCGDNIH3_RS10795,-1
MIM_RS15945,-1
MIM_RS10425,-1
BLEG1_RS01040,-1
BLEG1_RS01035,-1
PD630_RS10755,-1
PD630_RS24570,-1
PD630_RS36025,-1
KP13_RS07715,-1
KP13_RS05050,-1
KP13_RS05045,-1
PSAB_RS12460,-1
PSAB_RS12485,-1
PSAB_RS12480,-1
PSAB_RS05790,-1
NA,-1
BTK_RS14180,-1
BTK_RS27845,-1
BTK_RS14175,-1
MCHK_RS17285,-1
N008_RS06300,-1
NX02_RS20675,-1
NX02_RS06305,-1
NX02_RS20670,-1
NA,-1
MI63_RS15555,-1
MI63_RS26505,-1
MI63_RS15560,-1
BRDCF_RS09135,-1
BRDCF_RS09140,-1
NA,-1
PPSQR21_RS21465,-1
PPSQR21_RS21470,-1
V529_RS18820,-1
V529_RS17500,-1
BSS2_RS04580,-1
T224_RS52875,-1
T224_RS46135,-1
IE4771_RS12910,-1
DEHRE_RS06605,-1
DEHRE_RS07095,-1
BH81_RS18975,-1
Z042_RS01395,-1
Z042_RS11150,-1
Z042_RS01405,-1
Z042_RS01410,-1
RLEG3_RS12345,-1
RLEG12_RS10565,-1
RLEG12_RS03560,-1
OP10G_RS14390,-1
KALB_RS27555,-1
AX25_RS21700,-1
SMUL_RS15530,-1
SMUL_RS15685,-1
BE24_RS04290,-1
NA,-1
BF17_RS22345,-1
BF17_RS11560,-1
OV14_RS12310,-1
OV14_RS12305,-1
Y981_RS04050,-1
Y981_RS04045,-1
Q433_RS18240,-1
Q433_RS02835,-1
CD58_RS21710,-1
CD58_RS12245,-1
CH92_RS06920,-1
CH92_RS10845,-1
NA,-1
NA,-1
CQ02_RS06570,-1
CH51_RS09960,-1
CH51_RS09955,-1
DA70_RS16600,-1
DA70_RS00820,-1
DA70_RS16590,-1
DA70_RS16565,-1
DA70_RS12305,-1
RRADSPS_RS05000,-1
DI57_RS11590,-1
DI57_RS02995,-1
DI57_RS11585,-1
CFNIH1_RS19970,-1
CFNIH1_RS23465,-1
CFNIH1_RS19955,-1
CFNIH1_RS07645,-1
CFNIH1_RS19960,-1
CFNIH1_RS07640,-1
BJS_RS24860,-1
BJS_RS07330,-1
DC74_RS06905,-1
DC74_RS00490,-1
DX03_RS07230,-1
DX03_RS01800,-1
DX03_RS08060,-1
DX03_RS01785,-1
Y193_RS09105,-1
DF16_RS17195,-1
DF16_RS03360,-1
DF16_RS17200,-1
DJ48_RS06175,-1
DJ48_RS23060,-1
DJ48_RS06170,-1
DW66_RS08005,-1
DW66_RS06145,-1
DW66_RS12780,-1
FE46_RS05835,-1
FE46_RS05815,-1
PD374_RS11570,-1
PD374_RS22745,-1
PD374_RS13460,-1
NA,-1
DK49_RS09195,-1
DJ46_RS10970,-1
DJ46_RS10975,-1
DK48_RS11125,-1
DJ44_RS08025,-1
DJ44_RS19025,-1
DJ44_RS08030,-1
DK53_RS04865,-1
BMMGA3_RS07575,-1
DK55_RS10455,-1
NA,-1
NA,-1
DK61_RS07625,-1
ABAZ39_RS04090,-1
BSUA_RS13980,-1
BSUA_RS19450,-1
BSUA_RS03005,-1
BSUA_RS13985,-1
MTBK_RS18715,-1
MTBK_RS13860,-1
EY04_RS22115,-1
EY04_RS12805,-1
BSUB_RS13975,-1
BSUB_RS19470,-1
BSUB_RS03005,-1
BSUB_RS13980,-1
DM80_RS18925,-1
DM80_RS18930,-1
DJ45_RS13895,-1
DJ45_RS02885,-1
DJ45_RS13890,-1
NA,-1
HR38_RS24705,-1
HR38_RS00520,-1
HR38_RS00525,-1
HYU01_RS15565,-1
HYU01_RS26525,-1
HYU01_RS15570,-1
UFO1_RS19480,-1
UFO1_RS04270,-1
HY57_RS11630,-1
HZ99_RS17270,-1
HZ99_RS14690,-1
HZ99_RS09015,-1
HZ99_RS17285,-1
HZ99_RS14705,-1
HZ99_RS02100,-1
DR96_RS00590,-1
DR96_RS17075,-1
DR96_RS00575,-1
DR96_RS00580,-1
DR96_RS16845,-1
CPTB_RS01015,-1
DP15_RS08560,-1
DJ40_RS19080,-1
DJ40_RS07965,-1
EDL933_RS23335,-1
EDL933_RS17910,-1
EDL933_RS23330,-1
NA,-1
SMDB11_RS14435,-1
SMDB11_RS11430,-1
SMDB11_RS11435,-1
LPU83_RS01315,-1
RG540_RS21365,-1
RG1141_RS21180,-1
RG1141_RS07430,-1
RG1141_RS07435,-1
DR_A0123,1
Atu3544,1
NA,1
NA,1
BPSS2348,1
BPSS1433,1
NA,1
BURPS1710B_RS25755,1
BURPS1710B_RS20790,1
RSP_3127,1
RSP_3126,1
BCEP18194_RS22815,1
NA,1
BTH_RS12175,1
BTH_RS04980,1
H16_RS28565,1
BAMB_RS24825,1
NA,1
NA,1
BCEN2424_RS28130,1
BCEN2424_RS15975,1
RSPH17029_RS19490,1
RSPH17029_RS19485,1
BURPS668_RS30355,1
BURPS668_RS25385,1
BURPS1106A_RS30130,1
BURPS1106A_RS25245,1
BCEP1808_RS23415,1
BCEP1808_RS19000,1
BCEP1808_RS23420,1
NA,1
OANT_RS16560,1
OANT_RS16555,1
BMUL_RS16030,1
NA,1
NA,1
BCENMC03_RS22880,1
BCENMC03_RS21245,1
RALTA_RS23660,1
RALTA_RS24695,1
BAMMC406_RS15705,1
NA,1
BPHY_RS20895,1
BPHYT_RS35530,1
BPHYT_RS34700,1
BPHYT_RS30020,1
BPHYT_RS35535,1
RPIC_RS18975,1
NA,1
NA,1
ARAD_RS25660,1
AVI_RS21920,1
AVI_RS21915,1
BGLU_RS28980,1
BGLU_RS26010,1
NA,1
RPIC12D_RS19690,1
NA,1
TTER_RS13410,1
NA,1
BC1002_RS25270,1
BC1002_RS25945,1
NA,1
NA,1
BC1001_RS23635,1
BGLA_RS34575,1
NA,1
SPHCH_RS19705,1
CNE_RS27505,1
NA,1
CABTHER_RS13390,1
NA,1
NA,1
NA,1
MYA_RS21820,1
MYA_RS16705,1
MYA_RS21815,1
GEM_RS27540,1
BPC006_RS30720,1
BPC006_RS25785,1
BUPH_RS24190,1
BTI_RS23755,1
NA,1
N234_RS30530,1
I502_RS0123140,1
I502_RS0123135,1
BTRa_RS25695,1
BTRa_RS18975,1
NA,1
X971_RS18595,1
X971_RS18600,1
NA,1
NA,1
NA,1
NA,1
NA,1
DM39_RS29205,1
DM42_RS13145,1
DM42_RS12165,1
NA,1
DM80_RS10955,1
DR64_RS34265,1
DR64_RS32855,1
DR64_RS34270,1
NA,1
BCEP18194_RS00215,1
BCEP18194_RS00210,1
BAMB_RS27900,1
BCEN2424_RS33255,1
BCEP1808_RS31795,1
BMUL_RS28555,1
BMUL_RS28770,1
BMUL_RS28565,1
BMUL_RS28740,1
BMUL_RS28600,1
BMUL_RS28765,1
BMUL_RS28570,1
BMUL_RS27115,1
BCENMC03_RS31595,1
BAMMC406_RS31605,1
NA,1
NA,1
NA,1
MYA_RS27845,1
NA,1
NA,1
NA,1
DM80_RS02465,1
DM80_RS02850,1
DM80_RS02475,1
DM80_RS01760,1
DM80_RS02820,1
DM80_RS02510,1
DM80_RS02845,1
DM80_RS02480,1
DM80_RS01770,1
DM80_RS00320,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NP_149267.1_102,1
NA,1
NA,1
NA,1
WP_002333380.1_33,1
WP_041918452.1_36,1
WP_003744449.1_37,1
NA,1
NA,1
NA,1
NA,1
WP_000428327.1_147,1
WP_000072358.1_148,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_011518499.1_514,1
NA,1
NA,1
NA,1
WP_011578665.1_100,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_011906532.1_75,1
WP_011906531.1_74,1
NA,1
NA,1
NA,1
NA,1
WP_004152100.1_71,1
WP_004152095.1_77,1
WP_004152097.1_74,1
WP_004152098.1_73,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_009693508.1_165,1
WP_012210993.1_1,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_012354846.1_524,1
WP_012354847.1_525,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_000783215.1_42,1
WP_000065758.1_45,1
WP_000922630.1_44,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_012976211.1_832,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_013069307.1_77,1
NA,1
NA,1
NA,1
NA,1
WP_000428327.1_200,1
WP_000072358.1_201,1
NA,1
WP_013209973.1_867,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_013429002.1_622,1
NA,1
NA,1
NA,1
WP_013578299.1_600,1
WP_013578300.1_601,1
NA,1
NA,1
NA,1
WP_013648962.1_83,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_007688073.1_56,1
WP_007688072.1_57,1
NA,1
NA,1
WP_010890788.1_106,1
NA,1
NA,1
WP_007688073.1_147,1
WP_007688072.1_146,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_043457664.1_148,1
NA,1
WP_013578299.1_531,1
WP_013578300.1_532,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_014805585.1_339,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_014928818.1_54,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_015211614.1_13,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_015451704.1_43,1
WP_015452257.1_605,1
WP_015451706.1_45,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_020971544.1_56,1
WP_011133472.1_62,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_052381916.1_20,1
WP_047100425.1_353,1
WP_047100424.1_352,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_096325272.1_484,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_000783215.1_178,1
WP_000065758.1_181,1
WP_000922630.1_180,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_011212392.1_24,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_011906712.1_65,1
NA,1
WP_011505133.1_75,1
WP_011505135.1_73,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_011222021.1_20,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_000428327.1_278,1
WP_000072358.1_277,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_012779295.1_26,1
WP_012779294.1_25,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_013481244.1_112,1
WP_013481243.1_111,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_013837078.1_874,1
NA,1
NA,1
WP_012564869.1_65,1
WP_041559679.1_66,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_006115730.1_64,1
WP_006115730.1_54,1
NA,1
NA,1
NA,1
WP_006115732.1_53,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_014686667.1_286,1
WP_014686418.1_52,1
WP_014686417.1_51,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_041339041.1_39,1
WP_084264172.1_43,1
WP_041339039.1_38,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_014682926.1_206,1
WP_014682927.1_207,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_015342940.1_907,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_020953016.1_182,1
WP_041528296.1_183,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_040137736.1_120,1
WP_040137402.1_119,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_012735324.1_85,1
WP_012735325.1_86,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
WP_014189331.1_64,1
WP_085938503.1_65,1
NA,1
WP_037434939.1_184,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
NA,1
